prdt_type,brand,milestone,target_group,campaign_month,selected_qty,mailed_count,response_count,response_sales_amt,cust_segment,response_rate_percentage,sales_per_mailed
Prdt-2,B,12 Months,Control,DECEMBER,1000,155,13,4168.01,NVIPC645-Recall-CG,8.38709677419355,26.890387096774194
Prdt-2,B,12 Months,Targeted,DECEMBER,18032,1466,153,51326.98,NVIPC645-Recall-TG,10.43656207366985,35.01158253751706
Prdt-2,B,12 Months,Control,DECEMBER,1470,92,5,1508.56,NVIPC646-Recall-CG,5.434782608695652,16.397391304347824
Prdt-2,B,12 Months,Targeted,DECEMBER,13258,880,39,10863.74,NVIPC646-Recall-TG,4.431818181818182,12.34515909090909
Prdt-2,B,12 Months,Control,DECEMBER,439,61,3,961.85,NVIPC647-Recall-CG,4.918032786885246,15.768032786885247
Prdt-2,B,12 Months,Targeted,DECEMBER,7944,660,34,10295.91,NVIPC647-Recall-TG,5.151515151515151,15.599863636363636
Prdt-2,B,12 Months,Control,DECEMBER,3784,278,23,5416.61,NVIPC650-Recall-CG,8.273381294964029,19.484208633093523
Prdt-2,B,12 Months,Targeted,DECEMBER,34130,2677,217,46095.77,NVIPC650-Recall-TG,8.106088905491221,17.21918939110945
Prdt-2,B,12 Months,Control,DECEMBER,3886,333,7,1086.49,NVIPC651-Recall-CG,2.1021021021021022,3.262732732732733
Prdt-2,B,12 Months,Targeted,DECEMBER,35008,2673,141,30606.04,NVIPC651-Recall-TG,5.274971941638609,11.450071081182193
Prdt-2,B,15 Months,Control,DECEMBER,2472,314,8,2197.41,NVIPC640-Recall-CG,2.547770700636943,6.99812101910828
Prdt-2,B,15 Months,Targeted,DECEMBER,22298,2879,124,25521.7,NVIPC640-Recall-TG,4.307051059395624,8.86477943730462
Prdt-2,B,15 Months,Control,DECEMBER,974,110,5,2174.91,NVIPC644-Recall-CG,4.545454545454546,19.77190909090909
Prdt-2,B,15 Months,Targeted,DECEMBER,8779,1228,40,10706.05,NVIPC644-Recall-TG,3.257328990228013,8.718281758957653
Prdt-2,B,15 Months,Control,DECEMBER,1000,137,4,1227.97,NVIPC645-Recall-CG,2.9197080291970803,8.963284671532847
Prdt-2,B,15 Months,Targeted,DECEMBER,9016,1165,39,10495.1,NVIPC645-Recall-TG,3.347639484978541,9.008669527896997
Prdt-2,B,15 Months,Control,DECEMBER,735,94,4,779.2,NVIPC646-Recall-CG,4.25531914893617,8.28936170212766
Prdt-2,B,15 Months,Targeted,DECEMBER,6629,853,23,6394.31,NVIPC646-Recall-TG,2.6963657678780772,7.496260257913248
Prdt-2,B,15 Months,Control,DECEMBER,439,68,1,360.5,NVIPC647-Recall-CG,1.4705882352941175,5.301470588235294
Prdt-2,B,15 Months,Targeted,DECEMBER,3972,626,12,3391.49,NVIPC647-Recall-TG,1.9169329073482428,5.417715654952076
Prdt-2,B,15 Months,Control,DECEMBER,1892,234,14,2999.47,NVIPC650-Recall-CG,5.982905982905983,12.818247863247862
Prdt-2,B,15 Months,Targeted,DECEMBER,17065,2100,83,17103.78,NVIPC650-Recall-TG,3.9523809523809526,8.144657142857142
Prdt-2,B,15 Months,Control,DECEMBER,1943,269,5,736.37,NVIPC651-Recall-CG,1.858736059479554,2.7374349442379184
Prdt-2,B,15 Months,Targeted,DECEMBER,17504,2466,70,13799.47,NVIPC651-Recall-TG,2.83860502838605,5.595892133008921
Prdt-2,B,18 Months,Control,DECEMBER,2472,270,8,2079.35,NVIPC640-Recall-CG,2.9629629629629632,7.701296296296296
Prdt-2,B,18 Months,Control,DECEMBER,2472,418,19,3136.61,NVIPC640-Recall-CG,4.545454545454546,7.503851674641148
Prdt-2,B,18 Months,Targeted,DECEMBER,22298,2295,66,13919.23,NVIPC640-Recall-TG,2.8758169934640523,6.065023965141612
Prdt-2,B,18 Months,Targeted,DECEMBER,22298,3440,128,29158.65,NVIPC640-Recall-TG,3.7209302325581395,8.476351744186047
Prdt-2,B,18 Months,Control,DECEMBER,974,151,4,1251.8,NVIPC644-Recall-CG,2.6490066225165565,8.290066225165562
Prdt-2,B,18 Months,Control,DECEMBER,974,131,1,164.0,NVIPC644-Recall-CG,0.7633587786259541,1.251908396946565
Prdt-2,B,18 Months,Targeted,DECEMBER,8779,1173,33,11383.46,NVIPC644-Recall-TG,2.813299232736573,9.7045694799659
Prdt-2,B,18 Months,Targeted,DECEMBER,8779,1016,40,13509.31,NVIPC644-Recall-TG,3.937007874015748,13.29656496062992
Prdt-2,B,18 Months,Control,DECEMBER,1000,112,5,1211.65,NVIPC645-Recall-CG,4.464285714285714,10.818303571428572
Prdt-2,B,18 Months,Control,DECEMBER,1000,130,6,2330.05,NVIPC645-Recall-CG,4.615384615384616,17.923461538461538
Prdt-2,B,18 Months,Targeted,DECEMBER,9016,1249,40,12151.25,NVIPC645-Recall-TG,3.2025620496397114,9.728783026421137
Prdt-2,B,18 Months,Targeted,DECEMBER,9016,1031,26,7388.53,NVIPC645-Recall-TG,2.521823472356935,7.166372453928225
Prdt-2,B,18 Months,Control,DECEMBER,735,111,1,214.97,NVIPC646-Recall-CG,0.9009009009009009,1.9366666666666668
Prdt-2,B,18 Months,Control,DECEMBER,735,97,1,259.97,NVIPC646-Recall-CG,1.0309278350515463,2.6801030927835052
Prdt-2,B,18 Months,Targeted,DECEMBER,6629,785,19,6479.93,NVIPC646-Recall-TG,2.420382165605096,8.254687898089172
Prdt-2,B,18 Months,Targeted,DECEMBER,6629,941,25,7072.86,NVIPC646-Recall-TG,2.6567481402763016,7.516323060573857
Prdt-2,B,18 Months,Control,DECEMBER,439,75,1,408.3,NVIPC647-Recall-CG,1.3333333333333335,5.444
Prdt-2,B,18 Months,Control,DECEMBER,439,68,2,741.93,NVIPC647-Recall-CG,2.941176470588235,10.910735294117647
Prdt-2,B,18 Months,Targeted,DECEMBER,3972,484,18,5008.14,NVIPC647-Recall-TG,3.71900826446281,10.347396694214877
Prdt-2,B,18 Months,Targeted,DECEMBER,3972,716,9,1379.25,NVIPC647-Recall-TG,1.2569832402234637,1.926326815642458
Prdt-2,B,18 Months,Control,DECEMBER,1892,292,12,2433.8,NVIPC650-Recall-CG,4.10958904109589,8.334931506849315
Prdt-2,B,18 Months,Control,DECEMBER,1892,222,5,581.07,NVIPC650-Recall-CG,2.2522522522522523,2.6174324324324325
Prdt-2,B,18 Months,Targeted,DECEMBER,17065,1897,59,12635.31,NVIPC650-Recall-TG,3.110173958882446,6.660680021085925
Prdt-2,B,18 Months,Targeted,DECEMBER,17065,2601,98,19200.91,NVIPC650-Recall-TG,3.767781622452903,7.382126105344098
Prdt-2,B,18 Months,Control,DECEMBER,1943,296,6,1160.86,NVIPC651-Recall-CG,2.027027027027027,3.921824324324324
Prdt-2,B,18 Months,Control,DECEMBER,1943,221,4,727.42,NVIPC651-Recall-CG,1.809954751131222,3.291493212669683
Prdt-2,B,18 Months,Targeted,DECEMBER,17504,1937,51,10128.94,NVIPC651-Recall-TG,2.632937532266391,5.229189468249872
Prdt-2,B,18 Months,Targeted,DECEMBER,17504,2869,70,15436.04,NVIPC651-Recall-TG,2.4398745207389334,5.38028581387243
Prdt-2,B,21 Months,Control,DECEMBER,2472,300,12,3228.22,NVIPC640-Recall-CG,4.0,10.760733333333333
Prdt-2,B,21 Months,Targeted,DECEMBER,22298,2761,79,17808.63,NVIPC640-Recall-TG,2.8612821441506697,6.4500651937703735
Prdt-2,B,21 Months,Control,DECEMBER,974,121,2,160.0,NVIPC644-Recall-CG,1.6528925619834711,1.322314049586777
Prdt-2,B,21 Months,Targeted,DECEMBER,8779,1035,27,8303.63,NVIPC644-Recall-TG,2.608695652173913,8.022830917874396
Prdt-2,B,21 Months,Control,DECEMBER,1000,102,1,664.95,NVIPC645-Recall-CG,0.9803921568627451,6.519117647058824
Prdt-2,B,21 Months,Targeted,DECEMBER,9016,1087,39,11851.67,NVIPC645-Recall-TG,3.5878564857405704,10.90310027598896
Prdt-2,B,21 Months,Control,DECEMBER,735,87,2,973.97,NVIPC646-Recall-CG,2.2988505747126435,11.195057471264368
Prdt-2,B,21 Months,Targeted,DECEMBER,6629,799,17,5482.14,NVIPC646-Recall-TG,2.127659574468085,6.86125156445557
Prdt-2,B,21 Months,Control,DECEMBER,439,60,3,662.22,NVIPC647-Recall-CG,5.0,11.037
Prdt-2,B,21 Months,Targeted,DECEMBER,3972,490,16,4608.8,NVIPC647-Recall-TG,3.2653061224489797,9.405714285714286
Prdt-2,B,21 Months,Control,DECEMBER,1892,255,6,1230.77,NVIPC650-Recall-CG,2.3529411764705883,4.826549019607843
Prdt-2,B,21 Months,Targeted,DECEMBER,17065,2057,69,16765.57,NVIPC650-Recall-TG,3.3543996110841032,8.150495867768594
Prdt-2,B,21 Months,Control,DECEMBER,1943,212,6,944.4,NVIPC651-Recall-CG,2.8301886792452833,4.4547169811320755
Prdt-2,B,21 Months,Targeted,DECEMBER,17504,2033,43,8680.29,NVIPC651-Recall-TG,2.115100836202656,4.269695031972455
Prdt-2,B,24 Months,Control,DECEMBER,2472,341,13,2855.65,NVIPC640-Recall-CG,3.812316715542522,8.37434017595308
Prdt-2,B,24 Months,Control,DECEMBER,2472,261,13,3066.14,NVIPC640-Recall-CG,4.980842911877394,11.747662835249042
Prdt-2,B,24 Months,Targeted,DECEMBER,22298,3126,85,18427.81,NVIPC640-Recall-TG,2.7191298784388995,5.895012795905311
Prdt-2,B,24 Months,Targeted,DECEMBER,22298,2263,99,24249.3,NVIPC640-Recall-TG,4.374723817940787,10.7155545735749
Prdt-2,B,24 Months,Control,DECEMBER,974,106,2,364.9,NVIPC644-Recall-CG,1.8867924528301887,3.442452830188679
Prdt-2,B,24 Months,Control,DECEMBER,974,110,4,1413.4,NVIPC644-Recall-CG,3.6363636363636362,12.84909090909091
Prdt-2,B,24 Months,Targeted,DECEMBER,8779,959,61,19400.71,NVIPC644-Recall-TG,6.360792492179354,20.23014598540146
Prdt-2,B,24 Months,Targeted,DECEMBER,8779,928,40,11880.23,NVIPC644-Recall-TG,4.310344827586207,12.80197198275862
Prdt-2,B,24 Months,Control,DECEMBER,1000,126,4,1222.45,NVIPC645-Recall-CG,3.1746031746031744,9.701984126984128
Prdt-2,B,24 Months,Control,DECEMBER,1000,128,2,785.87,NVIPC645-Recall-CG,1.5625,6.139609375
Prdt-2,B,24 Months,Targeted,DECEMBER,9016,1026,57,20805.87,NVIPC645-Recall-TG,5.555555555555555,20.27862573099415
Prdt-2,B,24 Months,Targeted,DECEMBER,9016,1116,39,13101.4,NVIPC645-Recall-TG,3.494623655913978,11.739605734767025
Prdt-2,B,24 Months,Control,DECEMBER,735,88,4,1410.23,NVIPC646-Recall-CG,4.545454545454546,16.02534090909091
Prdt-2,B,24 Months,Control,DECEMBER,735,82,0,0.0,NVIPC646-Recall-CG,0.0,0.0
Prdt-2,B,24 Months,Targeted,DECEMBER,6629,682,29,11186.26,NVIPC646-Recall-TG,4.252199413489736,16.402140762463343
Prdt-2,B,24 Months,Targeted,DECEMBER,6629,947,9,2182.8,NVIPC646-Recall-TG,0.9503695881731784,2.3049630411826825
Prdt-2,B,24 Months,Control,DECEMBER,439,33,1,99.14,NVIPC647-Recall-CG,3.0303030303030303,3.0042424242424244
Prdt-2,B,24 Months,Control,DECEMBER,439,46,1,973.85,NVIPC647-Recall-CG,2.1739130434782608,21.170652173913044
Prdt-2,B,24 Months,Targeted,DECEMBER,3972,261,9,1805.36,NVIPC647-Recall-TG,3.4482758620689653,6.917088122605364
Prdt-2,B,24 Months,Targeted,DECEMBER,3972,445,5,531.95,NVIPC647-Recall-TG,1.1235955056179776,1.1953932584269664
Prdt-2,B,24 Months,Control,DECEMBER,1892,233,6,1622.61,NVIPC650-Recall-CG,2.575107296137339,6.963991416309012
Prdt-2,B,24 Months,Control,DECEMBER,1892,198,7,1303.09,NVIPC650-Recall-CG,3.535353535353535,6.5812626262626255
Prdt-2,B,24 Months,Targeted,DECEMBER,17065,1761,62,15935.58,NVIPC650-Recall-TG,3.520726859738785,9.04916524701874
Prdt-2,B,24 Months,Targeted,DECEMBER,17065,2326,77,18267.15,NVIPC650-Recall-TG,3.310404127257094,7.853460877042133
Prdt-2,B,24 Months,Control,DECEMBER,1943,282,4,654.73,NVIPC651-Recall-CG,1.4184397163120568,2.3217375886524825
Prdt-2,B,24 Months,Control,DECEMBER,1943,147,4,765.09,NVIPC651-Recall-CG,2.7210884353741496,5.204693877551021
Prdt-2,B,24 Months,Targeted,DECEMBER,17504,2490,51,10256.17,NVIPC651-Recall-TG,2.0481927710843375,4.118943775100401
Prdt-2,B,24 Months,Targeted,DECEMBER,17504,1458,38,8027.5,NVIPC651-Recall-TG,2.606310013717421,5.505829903978052
Prdt-2,B,27 Months,Control,DECEMBER,2472,223,5,1133.89,NVIPC640-Recall-CG,2.242152466367713,5.0847085201793725
Prdt-2,B,27 Months,Targeted,DECEMBER,22298,2095,58,13278.97,NVIPC640-Recall-TG,2.768496420047733,6.338410501193317
Prdt-2,B,27 Months,Control,DECEMBER,974,100,1,465.96,NVIPC644-Recall-CG,1.0,4.6596
Prdt-2,B,27 Months,Targeted,DECEMBER,8779,852,24,8085.37,NVIPC644-Recall-TG,2.8169014084507045,9.489870892018779
Prdt-2,B,27 Months,Control,DECEMBER,1000,110,1,193.97,NVIPC645-Recall-CG,0.9090909090909091,1.7633636363636362
Prdt-2,B,27 Months,Targeted,DECEMBER,9016,863,30,10174.45,NVIPC645-Recall-TG,3.476245654692932,11.7896292004635
Prdt-2,B,27 Months,Control,DECEMBER,735,84,3,73.53,NVIPC646-Recall-CG,3.571428571428571,0.8753571428571428
Prdt-2,B,27 Months,Targeted,DECEMBER,6629,729,12,3835.82,NVIPC646-Recall-TG,1.646090534979424,5.261755829903978
Prdt-2,B,27 Months,Control,DECEMBER,439,28,0,0.0,NVIPC647-Recall-CG,0.0,0.0
Prdt-2,B,27 Months,Targeted,DECEMBER,3972,277,4,1489.57,NVIPC647-Recall-TG,1.444043321299639,5.377509025270758
Prdt-2,B,27 Months,Control,DECEMBER,1892,180,6,1508.85,NVIPC650-Recall-CG,3.3333333333333335,8.3825
Prdt-2,B,27 Months,Targeted,DECEMBER,17065,1633,51,12349.31,NVIPC650-Recall-TG,3.1230863441518677,7.56234537660747
Prdt-2,B,27 Months,Control,DECEMBER,1943,183,0,0.0,NVIPC651-Recall-CG,0.0,0.0
Prdt-2,B,27 Months,Targeted,DECEMBER,17504,1565,33,6725.8,NVIPC651-Recall-TG,2.1086261980830674,4.297635782747604
Prdt-2,B,12 Months,Control,JANUARY,4034,296,20,3801.93,NVIPC640-Recall-CG,6.756756756756757,12.844358108108107
Prdt-2,B,12 Months,Targeted,JANUARY,36350,2933,228,45456.87,NVIPC640-Recall-TG,7.773610637572452,15.498421411524038
Prdt-2,B,12 Months,Control,JANUARY,2896,248,12,4497.74,NVIPC644-Recall-CG,4.838709677419355,18.136048387096775
Prdt-2,B,12 Months,Targeted,JANUARY,26098,2153,133,45105.7,NVIPC644-Recall-TG,6.177426846261032,20.950162563864374
Prdt-2,B,12 Months,Control,JANUARY,2948,201,6,2345.18,NVIPC645-Recall-CG,2.9850746268656714,11.667562189054726
Prdt-2,B,12 Months,Targeted,JANUARY,26560,2180,151,40349.01,NVIPC645-Recall-TG,6.926605504587156,18.50872018348624
Prdt-2,B,12 Months,Control,JANUARY,358,57,2,721.38,NVIPC646-Recall-CG,3.508771929824561,12.65578947368421
Prdt-2,B,12 Months,Targeted,JANUARY,6470,489,29,10182.79,NVIPC646-Recall-TG,5.930470347648262,20.823701431492843
Prdt-2,B,12 Months,Control,JANUARY,458,41,1,371.42,NVIPC647-Recall-CG,2.4390243902439024,9.059024390243902
Prdt-2,B,12 Months,Targeted,JANUARY,4154,295,15,5785.05,NVIPC647-Recall-TG,5.084745762711865,19.61033898305085
Prdt-2,B,12 Months,Control,JANUARY,3638,289,17,3383.67,NVIPC650-Recall-CG,5.88235294117647,11.708200692041522
Prdt-2,B,12 Months,Targeted,JANUARY,32780,2675,152,32212.36,NVIPC650-Recall-TG,5.682242990654205,12.042003738317757
Prdt-2,B,12 Months,Control,JANUARY,1798,139,11,1790.74,NVIPC651-Recall-CG,7.913669064748201,12.883021582733813
Prdt-2,B,12 Months,Targeted,JANUARY,16212,1288,67,11884.77,NVIPC651-Recall-TG,5.201863354037267,9.227305900621118
Prdt-2,B,15 Months,Control,JANUARY,2017,257,18,3702.45,NVIPC640-Recall-CG,7.003891050583658,14.406420233463034
Prdt-2,B,15 Months,Targeted,JANUARY,18175,2271,102,21162.72,NVIPC640-Recall-TG,4.491413474240423,9.318678996036988
Prdt-2,B,15 Months,Control,JANUARY,1448,200,12,5299.43,NVIPC644-Recall-CG,6.0,26.49715
Prdt-2,B,15 Months,Targeted,JANUARY,13049,1619,48,17241.68,NVIPC644-Recall-TG,2.964793082149475,10.64958616429895
Prdt-2,B,15 Months,Control,JANUARY,1474,183,3,1072.42,NVIPC645-Recall-CG,1.639344262295082,5.8602185792349735
Prdt-2,B,15 Months,Targeted,JANUARY,13280,1653,47,16819.6,NVIPC645-Recall-TG,2.8433151845130067,10.175196612220205
Prdt-2,B,15 Months,Control,JANUARY,358,42,4,1847.68,NVIPC646-Recall-CG,9.523809523809524,43.992380952380955
Prdt-2,B,15 Months,Targeted,JANUARY,3235,435,16,5396.54,NVIPC646-Recall-TG,3.67816091954023,12.40583908045977
Prdt-2,B,15 Months,Control,JANUARY,229,26,1,336.99,NVIPC647-Recall-CG,3.8461538461538463,12.961153846153847
Prdt-2,B,15 Months,Targeted,JANUARY,2077,322,10,3046.53,NVIPC647-Recall-TG,3.1055900621118013,9.461273291925467
Prdt-2,B,15 Months,Control,JANUARY,1819,233,7,1427.45,NVIPC650-Recall-CG,3.004291845493562,6.126394849785408
Prdt-2,B,15 Months,Targeted,JANUARY,16390,2191,84,16328.59,NVIPC650-Recall-TG,3.8338658146964857,7.45257416704701
Prdt-2,B,15 Months,Control,JANUARY,899,121,1,90.1,NVIPC651-Recall-CG,0.8264462809917356,0.7446280991735537
Prdt-2,B,15 Months,Targeted,JANUARY,8106,1046,31,6047.74,NVIPC651-Recall-TG,2.9636711281070744,5.781778202676864
Prdt-2,B,18 Months,Control,JANUARY,2017,256,7,1605.36,NVIPC640-Recall-CG,2.734375,6.2709375
Prdt-2,B,18 Months,Control,JANUARY,2017,273,8,2364.64,NVIPC640-Recall-CG,2.93040293040293,8.661684981684981
Prdt-2,B,18 Months,Targeted,JANUARY,18175,2274,80,17989.9,NVIPC640-Recall-TG,3.518029903254178,7.911125769569042
Prdt-2,B,18 Months,Targeted,JANUARY,18175,2318,74,15855.32,NVIPC640-Recall-TG,3.192407247627265,6.840086281276963
Prdt-2,B,18 Months,Control,JANUARY,1448,186,7,2381.75,NVIPC644-Recall-CG,3.763440860215054,12.80510752688172
Prdt-2,B,18 Months,Control,JANUARY,1448,194,5,2135.07,NVIPC644-Recall-CG,2.5773195876288657,11.005515463917527
Prdt-2,B,18 Months,Targeted,JANUARY,13049,1725,47,17517.74,NVIPC644-Recall-TG,2.7246376811594204,10.1552115942029
Prdt-2,B,18 Months,Targeted,JANUARY,13049,1689,42,15940.67,NVIPC644-Recall-TG,2.4866785079928952,9.43793368857312
Prdt-2,B,18 Months,Control,JANUARY,1474,189,5,864.91,NVIPC645-Recall-CG,2.6455026455026456,4.5762433862433864
Prdt-2,B,18 Months,Control,JANUARY,1474,205,2,369.98,NVIPC645-Recall-CG,0.975609756097561,1.804780487804878
Prdt-2,B,18 Months,Targeted,JANUARY,13280,1688,53,17037.17,NVIPC645-Recall-TG,3.139810426540284,10.093110189573459
Prdt-2,B,18 Months,Targeted,JANUARY,13280,1740,50,17309.08,NVIPC645-Recall-TG,2.8735632183908044,9.947747126436782
Prdt-2,B,18 Months,Control,JANUARY,358,58,0,0.0,NVIPC646-Recall-CG,0.0,0.0
Prdt-2,B,18 Months,Control,JANUARY,358,52,3,1234.54,NVIPC646-Recall-CG,5.769230769230769,23.741153846153846
Prdt-2,B,18 Months,Targeted,JANUARY,3235,416,11,3862.07,NVIPC646-Recall-TG,2.644230769230769,9.283822115384616
Prdt-2,B,18 Months,Targeted,JANUARY,3235,418,14,4454.29,NVIPC646-Recall-TG,3.349282296650718,10.656196172248803
Prdt-2,B,18 Months,Control,JANUARY,229,44,0,0.0,NVIPC647-Recall-CG,0.0,0.0
Prdt-2,B,18 Months,Control,JANUARY,229,35,0,0.0,NVIPC647-Recall-CG,0.0,0.0
Prdt-2,B,18 Months,Targeted,JANUARY,2077,315,8,2314.72,NVIPC647-Recall-TG,2.5396825396825395,7.3483174603174595
Prdt-2,B,18 Months,Targeted,JANUARY,2077,364,9,3461.01,NVIPC647-Recall-TG,2.4725274725274726,9.508269230769232
Prdt-2,B,18 Months,Control,JANUARY,1819,242,8,1452.33,NVIPC650-Recall-CG,3.3057851239669422,6.001363636363636
Prdt-2,B,18 Months,Control,JANUARY,1819,228,12,2352.86,NVIPC650-Recall-CG,5.263157894736842,10.319561403508773
Prdt-2,B,18 Months,Targeted,JANUARY,16390,2171,81,16715.05,NVIPC650-Recall-TG,3.7309995393827724,7.69923998157531
Prdt-2,B,18 Months,Targeted,JANUARY,16390,2145,65,12707.45,NVIPC650-Recall-TG,3.0303030303030303,5.924219114219115
Prdt-2,B,18 Months,Control,JANUARY,899,144,5,539.72,NVIPC651-Recall-CG,3.4722222222222223,3.7480555555555557
Prdt-2,B,18 Months,Control,JANUARY,899,140,6,1051.87,NVIPC651-Recall-CG,4.285714285714286,7.513357142857142
Prdt-2,B,18 Months,Targeted,JANUARY,8106,1170,43,10073.76,NVIPC651-Recall-TG,3.6752136752136755,8.610051282051282
Prdt-2,B,18 Months,Targeted,JANUARY,8106,1248,28,5797.76,NVIPC651-Recall-TG,2.2435897435897436,4.645641025641026
Prdt-2,B,21 Months,Control,JANUARY,2017,215,7,1421.8,NVIPC640-Recall-CG,3.255813953488372,6.613023255813953
Prdt-2,B,21 Months,Targeted,JANUARY,18175,2075,67,14592.01,NVIPC640-Recall-TG,3.2289156626506026,7.032293975903615
Prdt-2,B,21 Months,Control,JANUARY,1448,154,2,979.93,NVIPC644-Recall-CG,1.2987012987012987,6.363181818181818
Prdt-2,B,21 Months,Targeted,JANUARY,13049,1512,39,14215.72,NVIPC644-Recall-TG,2.579365079365079,9.401931216931217
Prdt-2,B,21 Months,Control,JANUARY,1474,173,9,2511.73,NVIPC645-Recall-CG,5.202312138728324,14.518670520231215
Prdt-2,B,21 Months,Targeted,JANUARY,13280,1566,58,17585.43,NVIPC645-Recall-TG,3.7037037037037033,11.229521072796935
Prdt-2,B,21 Months,Control,JANUARY,358,43,2,576.0,NVIPC646-Recall-CG,4.651162790697675,13.395348837209303
Prdt-2,B,21 Months,Targeted,JANUARY,3235,407,9,2552.52,NVIPC646-Recall-TG,2.211302211302211,6.271547911547912
Prdt-2,B,21 Months,Control,JANUARY,229,29,0,0.0,NVIPC647-Recall-CG,0.0,0.0
Prdt-2,B,21 Months,Targeted,JANUARY,2077,222,9,3157.28,NVIPC647-Recall-TG,4.054054054054054,14.221981981981983
Prdt-2,B,21 Months,Control,JANUARY,1819,200,5,1254.88,NVIPC650-Recall-CG,2.5,6.274400000000001
Prdt-2,B,21 Months,Targeted,JANUARY,16390,1824,67,13877.24,NVIPC650-Recall-TG,3.673245614035088,7.608135964912281
Prdt-2,B,21 Months,Control,JANUARY,899,98,3,487.58,NVIPC651-Recall-CG,3.061224489795918,4.97530612244898
Prdt-2,B,21 Months,Targeted,JANUARY,8106,825,20,4513.81,NVIPC651-Recall-TG,2.4242424242424243,5.471284848484849
Prdt-2,B,24 Months,Control,JANUARY,2017,317,15,3006.91,NVIPC640-Recall-CG,4.73186119873817,9.485520504731861
Prdt-2,B,24 Months,Control,JANUARY,2017,220,5,1075.48,NVIPC640-Recall-CG,2.272727272727273,4.888545454545454
Prdt-2,B,24 Months,Targeted,JANUARY,18175,1904,77,18739.06,NVIPC640-Recall-TG,4.044117647058823,9.841943277310925
Prdt-2,B,24 Months,Targeted,JANUARY,18175,2742,115,25735.91,NVIPC640-Recall-TG,4.194018964259665,9.385816921954778
Prdt-2,B,24 Months,Control,JANUARY,1448,186,7,3738.24,NVIPC644-Recall-CG,3.763440860215054,20.098064516129032
Prdt-2,B,24 Months,Control,JANUARY,1448,165,8,3359.15,NVIPC644-Recall-CG,4.848484848484849,20.35848484848485
Prdt-2,B,24 Months,Targeted,JANUARY,13049,1785,54,20256.48,NVIPC644-Recall-TG,3.0252100840336134,11.34816806722689
Prdt-2,B,24 Months,Targeted,JANUARY,13049,1437,64,25266.65,NVIPC644-Recall-TG,4.453723034098817,17.582915796798886
Prdt-2,B,24 Months,Control,JANUARY,1474,209,7,2137.57,NVIPC645-Recall-CG,3.349282296650718,10.227607655502393
Prdt-2,B,24 Months,Control,JANUARY,1474,169,10,3236.13,NVIPC645-Recall-CG,5.9171597633136095,19.148698224852073
Prdt-2,B,24 Months,Targeted,JANUARY,13280,1821,49,17641.91,NVIPC645-Recall-TG,2.6908292147171884,9.688034047226799
Prdt-2,B,24 Months,Targeted,JANUARY,13280,1456,59,24118.47,NVIPC645-Recall-TG,4.052197802197802,16.564883241758242
Prdt-2,B,24 Months,Control,JANUARY,358,43,1,234.95,NVIPC646-Recall-CG,2.3255813953488373,5.463953488372093
Prdt-2,B,24 Months,Control,JANUARY,358,37,0,0.0,NVIPC646-Recall-CG,0.0,0.0
Prdt-2,B,24 Months,Targeted,JANUARY,3235,436,11,3129.44,NVIPC646-Recall-TG,2.522935779816514,7.177614678899083
